,Theta,Phi
136,94.25428145166899,14.618964654185527
572,94.25428145166899,75.38103443519806
811,94.25428145166899,104.61896374356911
1247,94.25428145166899,165.38103693967622
1535,94.54772003879107,-158.8916505309561
1873,94.54772003879107,-111.10834377684223
2210,94.54772003879107,-68.8916548566671
2548,94.54772003879107,-21.108334442174897
185,94.54772003879107,21.108342752540274
523,94.54772003879107,68.8916580443906
860,94.54772003879107,111.10834013437656
1198,94.54772003879107,158.89166054886877
1582,94.73712118447553,-152.18784718134526
1826,94.73712118447553,-117.81214712645307
2257,94.73712118447553,-62.187851507056266
2501,94.73712118447553,-27.812137791785734
232,94.73712118447553,27.812149517245693
476,94.73712118447553,62.187847864590594
907,94.73712118447553,117.8121434839874
1151,94.73712118447553,152.18785719925793
1631,94.85167711723498,-145.3573848037657
1777,94.85167711723498,-124.64260950403262
2306,94.85167711723498,-55.357389129476715
2452,94.85167711723498,-34.64262749012197
281,94.85167711723498,34.642617017467124
427,94.85167711723498,55.35738207191646
956,94.85167711723498,124.64261952194529
1102,94.85167711723498,145.35738116130005
1680,94.9058814984882,-138.45952211945647
1728,94.9058814984882,-131.54047218834185
2355,94.9058814984882,-48.45952644516748
2403,94.9058814984882,-41.54046285367452
330,94.9058814984882,41.54047628668177
378,94.9058814984882,48.459522802701805
1005,94.9058814984882,131.54048220625452
1053,94.9058814984882,138.4595184769908
1411,95.15985525258596,-174.8190915999139
1997,95.15985525258596,-95.18091636826279
2086,95.15985525258596,-84.81908226524655
2672,95.15985525258596,-5.180907033595443
61,95.15985525258596,5.180908086884826
647,95.15985525258596,84.81909228315922
736,95.15985525258596,95.18090589560794
1322,95.15985525258596,174.81908795744823
1384,95.93475387430225,-178.25169878995217
2024,95.93475387430225,-91.74830917822449
2059,95.93475387430225,-88.25168945528485
2699,95.93475387430225,-1.7482998435571548
34,95.93475387430225,1.74830591276671
674,95.93475387430225,88.25169264300834
709,95.93475387430225,91.74830553575882
1349,95.93475387430225,178.25169514748652
1458,96.05269758089003,-168.84090022696853
1950,96.05269758089003,-101.15910774120815
2133,96.05269758089003,-78.84089089230119
2625,96.05269758089003,-11.159098406540803
108,96.05269758089003,11.159102448037949
600,96.05269758089003,78.8408940800247
783,96.05269758089003,101.15910409874247
1275,96.05269758089003,168.84089658450287
1511,96.60652346974051,-162.42052240715654
1897,96.60652346974051,-107.57948556102012
2186,96.60652346974051,-72.42054039324589
2572,96.60652346974051,-17.57947622635279
161,96.60652346974051,17.579472583887117
547,96.60652346974051,72.42052992059105
836,96.60652346974051,107.57947508836529
1222,96.60652346974051,162.4205324250692
1556,96.96491032568025,-155.7389308327266
1852,96.96491032568025,-114.26107713545008
2231,96.96491032568025,-65.73892149805926
2527,96.96491032568025,-24.261067800782744
206,96.96491032568025,24.26106928095895
502,96.96491032568025,65.73893151597193
881,96.96491032568025,114.26106666279524
1177,96.96491032568025,155.7389271902609
1605,97.1913925683687,-148.9000263413329
1803,97.1913925683687,-121.09998162684377
2280,97.1913925683687,-58.90001700666557
2478,97.1913925683687,-31.09997229217643
255,97.1913925683687,31.09996864971076
453,97.1913925683687,58.90003385476741
930,97.1913925683687,121.09996432399976
1128,97.1913925683687,148.90003635924558
1654,97.31736857742041,-141.9707447868416
1754,97.31736857742041,-128.02926318133507
2329,97.31736857742041,-51.970735452174274
2429,97.31736857742041,-38.02925384666773
304,97.31736857742041,38.02925361929664
404,97.31736857742041,51.97074547008694
979,97.31736857742041,128.02925953886938
1079,97.31736857742041,141.97074114437595
1705,97.35786476900942,-135.00000398408832
2380,97.35786476900942,-45.00000830979934
355,97.35786476900942,45.00000125223908
1030,97.35786476900942,135.00000034162267
1431,97.50440647765204,-172.43038320186366
1977,97.50440647765204,-97.569624766313
2106,97.50440647765204,-82.43037386719634
2652,97.50440647765204,-7.569615431645662
81,97.50440647765204,7.569613496727284
627,97.50440647765204,82.43038388510901
756,97.50440647765204,97.56961429365816
1302,97.50440647765204,172.430379559398
1480,98.44305205453021,-166.0710672732316
1928,98.44305205453021,-103.92894069494507
2155,98.44305205453021,-76.07105793856427
2603,98.44305205453021,-13.928931360277733
130,98.44305205453021,13.928937109322172
578,98.44305205453021,76.07106112628776
805,98.44305205453021,103.9289370524794
1253,98.44305205453021,166.07106363076593
1401,98.4735078680393,-176.16298596062725
2007,98.4735078680393,-93.83700834717106
2076,98.4735078680393,-86.16299028633827
2682,98.4735078680393,-3.837026333260414
51,98.4735078680393,3.83701543371875
657,98.4735078680393,86.1629866438726
726,98.4735078680393,93.83701836508374
1332,98.4735078680393,176.1629823181616
1368,98.81862366642171,-179.99999499104368
2043,98.81862366642171,-89.99999931675467
17,98.81862366642171,0.0
693,98.81862366642171,90.00000250447816
1529,99.04419749395055,-159.39917456742307
1879,99.04419749395055,-110.6008334007536
2204,99.04419749395055,-69.39916523275573
2554,99.04419749395055,-20.60082406608627
179,99.04419749395055,20.60082725380977
529,99.04419749395055,69.39917525066839
854,99.04419749395055,110.60082975828793
1204,99.04419749395055,159.3991709249574
1578,99.43200880483471,-152.53779875366004
1830,99.43200880483471,-117.46219555413829
2253,99.43200880483471,-62.53780307937104
2505,99.43200880483471,-27.462186219470958
228,99.43200880483471,27.46219794493092
480,99.43200880483471,62.53779943690537
903,99.43200880483471,117.46219191167262
1155,99.43200880483471,152.53779511119436
1629,99.66636625563618,-145.56298715816143
1779,99.66636625563618,-124.43702081001524
2304,99.66636625563618,-55.5629778234941
2454,99.66636625563618,-34.4370114753479
279,99.66636625563618,34.437018078165984
429,99.66636625563618,55.562984426312184
954,99.66636625563618,124.43701716754957
1104,99.66636625563618,145.56298351569578
1678,99.77719973529798,-138.52738687904971
1730,99.77719973529798,-131.47262108912696
2353,99.77719973529798,-48.527391204760725
2405,99.77719973529798,-41.47262541483796
328,99.77719973529798,41.472614942183114
380,99.77719973529798,48.52738414720047
1003,99.77719973529798,131.47261744666127
1055,99.77719973529798,138.52738323658406
1452,99.97427801360952,-169.87105667834655
1956,99.97427801360952,-100.12895128983014
2127,99.97427801360952,-79.8710473436792
2631,99.97427801360952,-10.1289419551628
102,99.97427801360952,10.128948557980884
606,99.97427801360952,79.8710505314027
777,99.97427801360952,100.12894764736447
1281,99.97427801360952,169.87105303588086
1503,100.92060755330397,-163.19910933102463
1905,100.92060755330397,-106.80089863715203
2178,100.92060755330397,-73.1990999963573
2580,100.92060755330397,-16.800889302484695
153,100.92060755330397,16.800887367566318
555,100.92060755330397,73.19911001426998
828,100.92060755330397,106.8008881644972
1230,100.92060755330397,163.1991193489373
1421,101.09610243383827,-173.83155552895676
1987,101.09610243383827,-96.1684524392199
2096,101.09610243383827,-83.83154619428943
2662,101.09610243383827,-6.1684431045525665
71,101.09610243383827,6.168446292276066
637,101.09610243383827,83.8315562122021
746,101.09610243383827,96.16844879675423
1312,101.09610243383827,173.8315518864911
1550,101.53480548422819,-156.3012466467154
1858,101.53480548422819,-113.69876132146128
2225,101.53480548422819,-66.30123731204806
2533,101.53480548422819,-23.698751986793933
200,101.53480548422819,23.698755174517434
508,101.53480548422819,66.30124732996073
875,101.53480548422819,113.6987576789956
1183,101.53480548422819,156.30124300424973
1386,101.69678342039504,-177.92585778540754
2022,101.69678342039504,-92.07413652239077
2061,101.69678342039504,-87.92586211111856
2697,101.69678342039504,-2.074154508480123
36,101.69678342039504,2.0741476643632786
672,101.69678342039504,87.92585163846371
711,101.69678342039504,92.07414654030345
1347,101.69678342039504,177.9258541429419
1603,101.92297879513835,-149.2659878770622
1805,101.92297879513835,-120.73402009111449
2278,101.92297879513835,-59.265978542394855
2480,101.92297879513835,-30.734010756447148
253,101.92297879513835,30.734007113981477
455,101.92297879513835,59.26598856030752
928,101.92297879513835,120.73400278827047
1130,101.92297879513835,149.26599789497484
1652,102.13879228234325,-142.15128034698338
1756,102.13879228234325,-127.84872762119329
2327,102.13879228234325,-52.15127101231605
2431,102.13879228234325,-37.84871828652595
302,102.13879228234325,37.84871805915486
406,102.13879228234325,52.151284445323306
977,102.13879228234325,127.84872397872762
1081,102.13879228234325,142.15127670451773
1706,102.2081391929864,-135.00000398408832
2381,102.2081391929864,-45.00000830979934
356,102.2081391929864,45.00000125223908
1031,102.2081391929864,135.00000034162267
1472,102.52541514031182,-167.1640614649737
1936,102.52541514031182,-102.83594650320295
2147,102.52541514031182,-77.16405213030639
2611,102.52541514031182,-12.835937168535613
122,102.52541514031182,12.835940356259114
586,102.52541514031182,77.16406214821906
797,102.52541514031182,102.83594286073728
1261,102.52541514031182,167.16405782250806
1523,103.4523947540876,-160.21952126787662
1885,103.4523947540876,-109.78047303992172
2198,103.4523947540876,-70.21952559358762
2560,103.4523947540876,-19.780463705254377
173,103.4523947540876,19.78047543071434
535,103.4523947540876,70.21952195112195
848,103.4523947540876,109.78047622764521
1210,103.4523947540876,160.21951762541096
1441,103.77498458858732,-171.3050139134557
1967,103.77498458858732,-98.69499405472098
2116,103.77498458858732,-81.30500457878836
2642,103.77498458858732,-8.694984720053643
91,103.77498458858732,8.694989615324435
617,103.77498458858732,81.30500776651185
766,103.77498458858732,98.69499041225531
1292,103.77498458858732,171.30501027099
1574,104.05229026888983,-153.10949924756844
1834,104.05229026888983,-116.89050872060822
2249,104.05229026888983,-63.109489912901104
2509,104.05229026888983,-26.890499385940892
224,104.05229026888983,26.890500866117097
484,104.05229026888983,63.109499930813776
899,104.05229026888983,116.89050507814255
1159,104.05229026888983,153.10949560510278
1625,104.41501429495253,-145.90074001261857
1783,104.41501429495253,-124.09925429517976
2300,104.41501429495253,-55.90074433832957
2458,104.41501429495253,-34.09924496051243
275,104.41501429495253,34.0992549784251
433,104.41501429495253,55.900744110958485
950,104.41501429495253,124.09925065271409
1108,104.41501429495253,145.90075003053124
1405,104.57779136325227,-175.60392131668337
2003,104.57779136325227,-94.39607299111495
2080,104.57779136325227,-85.60392564239439
2678,104.57779136325227,-4.396063656447618
55,104.57779136325227,4.396071966812994
653,104.57779136325227,85.60392883011788
730,104.57779136325227,94.39606934864928
1328,104.57779136325227,175.60393133459604
1676,104.58652717520071,-138.63914243424946
1732,104.58652717520071,-131.3608655339272
2351,104.58652717520071,-48.63913309958213
2407,104.58652717520071,-41.360856199259864
326,104.58652717520071,41.360862802077946
382,104.58652717520071,48.63913628730563
1001,104.58652717520071,131.36086189146152
1057,104.58652717520071,138.6391387917838
1369,104.85597813795772,-179.99999499104368
2044,104.85597813795772,-89.99999931675467
18,104.85597813795772,0.0
694,104.85597813795772,90.00000250447816
1493,105.12660389325197,-164.31674684529216
1915,105.12660389325197,-105.6832611228845
2168,105.12660389325197,-74.3167648313815
2590,105.12660389325197,-15.68325178821717
143,105.12660389325197,15.683248145751499
565,105.12660389325197,74.31675435872667
818,105.12660389325197,105.68325065022967
1240,105.12660389325197,164.31675686320483
1546,106.01258871162933,-157.1217845924657
1862,106.01258871162933,-112.87820971533262
2221,106.01258871162933,-67.12178891817672
2537,106.01258871162933,-22.878227701421963
196,106.01258871162933,22.87821552121983
512,106.01258871162933,67.12178527571105
871,106.01258871162933,112.87821290305612
1187,106.01258871162933,157.12178095000004
1460,106.48786059483551,-168.60494451190127
1948,106.48786059483551,-101.39504979589707
2135,106.48786059483551,-78.60494883761227
2623,106.48786059483551,-11.395067781986404
110,106.48786059483551,11.395059870652501
598,106.48786059483551,78.60493836495743
785,106.48786059483551,101.39505981380972
1273,106.48786059483551,168.6049408694356
1597,106.57424199726866,-149.80480784030615
1811,106.57424199726866,-120.19520012787052
2272,106.57424199726866,-59.804798505638814
2486,106.57424199726866,-30.19519079320318
247,106.57424199726866,30.195190565832096
461,106.57424199726866,59.804808523551486
922,106.57424199726866,120.19519648540485
1136,106.57424199726866,149.8048041978405
1650,106.88676413293176,-142.41829976239586
1758,106.88676413293176,-127.58169454540247
2325,106.88676413293176,-52.418304088106865
2433,106.88676413293176,-37.58171253149181
300,106.88676413293176,37.58170205883697
408,106.88676413293176,52.4183004456412
975,106.88676413293176,127.58170456331514
1083,106.88676413293176,142.4182961199302
1707,106.9872020646768,-135.00000398408832
2382,106.9872020646768,-45.00000830979934
357,106.9872020646768,45.00000125223908
1032,106.9872020646768,135.00000034162267
1425,107.45897006083875,-173.07289909708678
1983,107.45897006083875,-96.92709521071156
2100,107.45897006083875,-83.07290342279778
2658,107.45897006083875,-6.927085876044223
75,107.45897006083875,6.927098882164654
633,107.45897006083875,83.07289978033211
750,107.45897006083875,96.92709839843506
1308,107.45897006083875,173.0728954546211
1515,107.75367223295729,-161.3265993096873
1893,107.75367223295729,-108.67340865848936
2190,107.75367223295729,-71.32661729577664
2568,107.75367223295729,-18.673399323822032
165,107.75367223295729,18.67339568135636
543,107.75367223295729,71.32660682312181
840,107.75367223295729,108.67339818583453
1218,107.75367223295729,161.32660932759998
1388,107.96753911624873,-177.67428825789764
2020,107.96753911624873,-92.32570604990069
2063,107.96753911624873,-87.67429258360865
2695,107.96753911624873,-2.325724035990033
38,107.96753911624873,2.3257184725336577
670,107.96753911624873,87.67428211095381
713,107.96753911624873,92.32571606781336
1345,107.96753911624873,177.67428461543196
1568,108.57936697153096,-153.89126903958976
1840,108.57936697153096,-116.10872526820857
2243,108.57936697153096,-63.89127336530077
2515,108.57936697153096,-26.108715933541234
218,108.57936697153096,26.108725951453902
490,108.57936697153096,63.89127655302426
893,108.57936697153096,116.1087216257429
1165,108.57936697153096,153.89127905750243
1621,109.08002666788207,-146.36595785736648
1787,109.08002666788207,-123.63403645043186
2296,109.08002666788207,-56.36596218307748
2462,109.08002666788207,-33.63402711576452
271,109.08002666788207,33.63403713367719
437,109.08002666788207,56.36596195570639
946,109.08002666788207,123.6340328079662
1112,109.08002666788207,146.36596787527915
1482,109.21611818709457,-165.73754913605987
1926,109.21611818709457,-104.26244517173845
2157,109.21611818709457,-75.73755346177089
2601,109.21611818709457,-14.262435837071116
132,109.21611818709457,14.26244927007837
576,109.21611818709457,75.73754981930522
807,109.21611818709457,104.26244835946196
1251,109.21611818709457,165.7375454935942
1674,109.31698642075732,-138.79355935100511
1734,109.31698642075732,-131.20644861717156
2349,109.31698642075732,-48.79355001633778
2409,109.31698642075732,-41.20643928250422
324,109.31698642075732,41.2064458853223
384,109.31698642075732,48.793556619155865
999,109.31698642075732,131.20644497470587
1059,109.31698642075732,138.79355570853946
1446,110.3332980786877,-170.34921090138243
1962,110.3332980786877,-99.65078340641588
2121,110.3332980786877,-80.34921522709345
2637,110.3332980786877,-9.650774071748547
96,110.3332980786877,9.650784943434862
612,110.3332980786877,80.34921841481695
771,110.3332980786877,99.65078659413939
1287,110.3332980786877,170.3492209192951
1540,110.38632766740369,-158.18412489521282
1868,110.38632766740369,-111.81586941258551
2215,110.38632766740369,-68.18412922092382
2543,110.38632766740369,-21.815887398674857
190,110.38632766740369,21.815876926020017
518,110.38632766740369,68.18412557845815
865,110.38632766740369,111.81587943049819
1193,110.38632766740369,158.18412125274713
1409,111.03872001616662,-175.12670965975292
1999,111.03872001616662,-94.8732846480454
2084,111.03872001616662,-85.12671398546394
2674,111.03872001616662,-4.873302634134749
59,111.03872001616662,4.873293015253554
649,111.03872001616662,85.12671034299827
734,111.03872001616662,94.87329466595807
1324,111.03872001616662,175.12670601728726
1595,111.13292881538861,-150.50977898529985
1813,111.13292881538861,-119.49021532249849
2270,111.13292881538861,-60.50978331101086
2488,111.13292881538861,-29.490233308587825
245,111.13292881538861,29.490222835932983
463,111.13292881538861,60.509779668545185
920,111.13292881538861,119.49022534041116
1138,111.13292881538861,150.5097753428342
1370,111.28053603354175,-179.99999499104368
2045,111.28053603354175,-89.99999931675467
19,111.28053603354175,0.0
695,111.28053603354175,90.00000250447816
1646,111.54939960003014,-142.76956273103127
1762,111.54939960003014,-127.23043157676705
2321,111.54939960003014,-52.76956705674228
2437,111.54939960003014,-37.23044956285639
296,111.54939960003014,37.23043909020156
412,111.54939960003014,52.76956341427661
971,111.54939960003014,127.23044159467972
1087,111.54939960003014,142.76955908856561
1708,111.68336693041077,-135.00000398408832
2383,111.68336693041077,-45.00000830979934
358,111.68336693041077,45.00000125223908
1033,111.68336693041077,135.00000034162267
1509,111.94335125097813,-162.69887993659125
1899,111.94335125097813,-107.30111437120709
2184,111.94335125097813,-72.69888426230224
2574,111.94335125097813,-17.301132357296428
159,111.94335125097813,17.301125299736174
549,111.94335125097813,72.69887378964741
834,111.94335125097813,107.30112438911975
1224,111.94335125097813,162.69887629412557
1566,113.00628578018302,-154.87437914796473
1842,113.00628578018302,-115.12561515983361
2241,113.00628578018302,-64.87438347367572
2517,113.00628578018302,-25.125633145922958
216,113.00628578018302,25.125622673268115
492,113.00628578018302,64.87437983121005
891,113.00628578018302,115.12562517774629
1167,113.00628578018302,154.87437550549905
1470,113.19180054822974,-167.4352746165366
1938,113.19180054822974,-102.56473335164009
2145,113.19180054822974,-77.43526528186925
2613,113.19180054822974,-12.564724016972747
120,113.19180054822974,12.564728058469893
588,113.19180054822974,77.43527529978192
795,113.19180054822974,102.56472970917442
1263,113.19180054822974,167.4352709740709
1617,113.65413605314791,-146.9557856733321
1791,113.65413605314791,-123.04420863446623
2292,113.65413605314791,-56.9557899990431
2466,113.65413605314791,-33.04422662055558
267,113.65413605314791,33.04421956299532
441,113.65413605314791,56.955782941482845
942,113.65413605314791,123.0442186523789
1116,113.65413605314791,146.95578203086643
1672,113.96140577333927,-138.99005023304804
1736,113.96140577333927,-131.00994407475028
2347,113.96140577333927,-48.99006821913739
2411,113.96140577333927,-41.00994840046129
322,113.96140577333927,41.00994475799562
386,113.96140577333927,48.99005433138796
997,113.96140577333927,131.00994043228462
1061,113.96140577333927,138.9900602509607
1433,114.07065464911362,-172.36798259360643
1975,114.07065464911362,-97.63202537457023
2108,114.07065464911362,-82.3679732589391
2650,114.07065464911362,-7.632016039902899
83,114.07065464911362,7.6320141049845205
625,114.07065464911362,82.36798327685177
758,114.07065464911362,97.6320149019154
1300,114.07065464911362,172.3679926115191
1390,114.52627607807766,-177.43919314666581
2018,114.52627607807766,-92.56080116113253
2065,114.52627607807766,-87.4391974723768
2693,114.52627607807766,-2.5608191472218715
40,114.52627607807766,2.5608103821143233
668,114.52627607807766,87.43918699972197
715,114.52627607807766,92.5608111790452
1343,114.52627607807766,177.43918950420013
1527,114.65419186085366,-159.47746219568975
1881,114.65419186085366,-110.52253211210858
2202,114.65419186085366,-69.47746652140076
2556,114.65419186085366,-20.522522777441242
177,114.65419186085366,20.522532795353914
531,114.65419186085366,69.47746970912425
852,114.65419186085366,110.52253529983209
1206,114.65419186085366,159.47747221360243
1587,115.59588370210166,-151.37784138729512
1821,115.59588370210166,-118.62215292050323
2262,115.59588370210166,-61.37784571300612
2496,115.59588370210166,-28.622170906592565
237,115.59588370210166,28.622163849032308
471,115.59588370210166,61.377835240351274
912,115.59588370210166,118.6221629384159
1146,115.59588370210166,151.37783774482943
1491,116.02427316684486,-164.32360435521886
1917,116.02427316684486,-105.67640361295781
2166,116.02427316684486,-74.32359502055152
2592,116.02427316684486,-15.676394278290477
141,116.02427316684486,15.67639405091939
567,116.02427316684486,74.3236050384642
816,116.02427316684486,105.67639314030298
1242,116.02427316684486,164.32360071275318
1644,116.12333823056673,-143.2047140830528
1764,116.12333823056673,-126.79529388512388
2319,116.12333823056673,-53.20470474838546
2439,116.12333823056673,-36.79528455045654
294,116.12333823056673,36.79528773818004
414,116.12333823056673,53.20471135120354
969,116.12333823056673,126.79529024265821
1089,116.12333823056673,143.20471044058712
1709,116.2932596767383,-135.00000398408832
2384,116.2932596767383,-45.00000830979934
359,116.2932596767383,45.00000125223908
1034,116.2932596767383,135.00000034162267
1456,117.0603445620441,-169.39585309703207
1952,117.0603445620441,-100.60414121076626
2131,117.0603445620441,-79.39585742274308
2627,117.0603445620441,-10.604131876098927
106,117.0603445620441,10.604141894011596
602,117.0603445620441,79.39586061046657
781,117.0603445620441,100.60414439848977
1277,117.0603445620441,169.39586311494475
1552,117.3334155250612,-156.05585161021517
1856,117.3334155250612,-113.94415635796149
2227,117.3334155250612,-66.05586959630453
2531,117.3334155250612,-23.94414702329415
202,117.3334155250612,23.94414338082848
506,117.3334155250612,66.05585912364968
877,117.3334155250612,113.94414588530665
1181,117.3334155250612,156.05586162812784
1413,117.70895298600685,-174.64757188947652
1995,117.70895298600685,-95.35243607870014
2088,117.70895298600685,-84.6475625548092
2670,117.70895298600685,-5.352426744032803
63,117.70895298600685,5.352429504869479
645,117.70895298600685,84.64757257272187
738,117.70895298600685,95.35243243623447
1320,117.70895298600685,174.64756824701087
1371,117.93016915284522,-179.99999499104368
2046,117.93016915284522,-89.99999931675467
20,117.93016915284522,0.0
696,117.93016915284522,90.00000250447816
1615,118.13706924318325,-147.67087915867575
1793,118.13706924318325,-122.32911514912259
2290,118.13706924318325,-57.670883484386756
2468,118.13706924318325,-32.329133135211926
265,118.13706924318325,32.32912607765167
443,118.13706924318325,57.67087301173191
940,118.13706924318325,122.32912516703524
1118,118.13706924318325,147.6708755162101
1670,118.51942323292056,-139.22925711816023
1738,118.51942323292056,-130.7707371896381
2345,118.51942323292056,-49.22926144387124
2413,118.51942323292056,-40.770755175727444
320,118.51942323292056,40.77074128797802
388,118.51942323292056,49.229257801405566
995,118.51942323292056,130.77074720755078
1063,118.51942323292056,139.22925347569455
1517,118.81940514126752,-160.9990917389852
1891,118.81940514126752,-109.00090256881315
2192,118.81940514126752,-70.99909606469619
2566,118.81940514126752,-19.000893234145803
167,118.81940514126752,19.000904959605766
541,118.81940514126752,70.99909242223052
842,118.81940514126752,109.00090575653664
1216,118.81940514126752,160.99908809651953
1580,119.96516937453715,-152.41135829174476
1828,119.96516937453715,-117.58863601605357
2255,119.96516937453715,-62.411362617455765
2503,119.96516937453715,-27.588654002142913
230,119.96516937453715,27.588643529488074
478,119.96516937453715,62.411358974990094
905,119.96516937453715,117.58864603396624
1153,119.96516937453715,152.41135464927908
1478,120.00184749038013,-166.19834101822562
1930,120.00184749038013,-103.80165328957271
2153,120.00184749038013,-76.19834534393662
2605,120.00184749038013,-13.801671275662057
128,120.00184749038013,13.801660803007216
580,120.00184749038013,76.19834170147095
803,120.00184749038013,103.80166330748538
1255,120.00184749038013,166.19833737575996
1640,120.61045832656328,-143.72619902618328
1768,120.61045832656328,-126.27379528161507
2315,120.61045832656328,-53.72620335189427
2443,120.61045832656328,-36.27381326770441
290,120.61045832656328,36.27380621014415
418,120.61045832656328,53.72619287923943
965,120.61045832656328,126.27380529952774
1093,120.61045832656328,143.7261953837176
1710,120.818792756627,-135.00000398408832
2385,120.818792756627,-45.00000830979934
360,120.818792756627,45.00000125223908
1035,120.818792756627,135.00000034162267
1435,120.82846430449175,-171.61741310571372
1973,120.82846430449175,-98.3825812020846
2110,120.82846430449175,-81.61741743142474
2648,120.82846430449175,-8.38259918817394
85,120.82846430449175,8.38259298438733
623,120.82846430449175,81.61740695876989
760,120.82846430449175,98.38259121999727
1298,120.82846430449175,171.61740946324807
1392,121.25484569361896,-177.18771924180427
2016,121.25484569361896,-92.8122887263724
2067,121.25484569361896,-87.18770990713693
2691,121.25484569361896,-2.812279391705061
42,121.25484569361896,2.812287488627026
666,121.25484569361896,87.18771309486044
717,121.25484569361896,92.81228508390673
1341,121.25484569361896,177.18771559933862
1544,121.56445816869564,-157.44013970968
1864,121.56445816869564,-112.55986825849666
2219,121.56445816869564,-67.44013037501267
2539,121.56445816869564,-22.559858923829328
194,121.56445816869564,22.55986381910012
514,121.56445816869564,67.44013356273616
869,121.56445816869564,112.55986461603099
1189,121.56445816869564,157.44013606721433
1609,122.53217303068139,-148.5165795213284
1799,122.53217303068139,-121.48342844684828
2284,122.53217303068139,-58.516570186661056
2474,122.53217303068139,-31.483419112180947
259,122.53217303068139,31.483415469715275
449,122.53217303068139,58.51658020457372
934,122.53217303068139,121.48341114400426
1124,122.53217303068139,148.51658953924107
1507,122.88663252784838,-162.75543390291895
1901,122.88663252784838,-107.24456040487938
2182,122.88663252784838,-72.75543822862996
2576,122.88663252784838,-17.244551070212044
157,122.88663252784838,17.244561088124712
551,122.88663252784838,72.75544141635345
832,122.88663252784838,107.24456359260287
1226,122.88663252784838,162.75544392083162
1668,122.99446755446453,-139.51339298763276
1740,122.99446755446453,-130.48660132016556
2343,122.99446755446453,-49.513397313343766
2415,122.99446755446453,-40.48659198549824
318,122.99446755446453,40.48660541850549
390,122.99446755446453,49.513393670878095
993,122.99446755446453,130.48661133807823
1065,122.99446755446453,139.5133893451671
1462,123.88109441062389,-168.33119052996716
1946,123.88109441062389,-101.66880377783117
2137,123.88109441062389,-78.33119485567816
2621,123.88109441062389,-11.668821763920516
112,123.88109441062389,11.668812998812966
596,123.88109441062389,78.33118438302333
787,123.88109441062389,101.66881379574384
1271,123.88109441062389,168.3311868875015
1570,124.24493858771046,-153.61931822759652
1838,124.24493858771046,-116.3806760802018
2245,124.24493858771046,-63.61932255330754
2513,124.24493858771046,-26.38069406629114
220,124.24493858771046,26.380681886089008
488,124.24493858771046,63.61931891084187
895,124.24493858771046,116.38068609811447
1163,124.24493858771046,153.61931458513087
1417,124.50089309666753,-174.10954422817628
1991,124.50089309666753,-95.89046374000038
2092,124.50089309666753,-84.10953489350895
2666,124.50089309666753,-5.890454405333047
67,124.50089309666753,5.890459727490662
641,124.50089309666753,84.10953808123244
742,124.50089309666753,95.89046009753471
1316,124.50089309666753,174.10954058571062
1372,124.71174103634581,-179.99999499104368
2047,124.71174103634581,-89.99999931675467
21,124.71174103634581,0.0
697,124.71174103634581,90.00000250447816
1638,125.01506973738609,-144.3399871457573
1770,125.01506973738609,-125.66000716204104
2313,125.01506973738609,-54.339991471468295
2445,125.01506973738609,-35.6599978273737
288,125.01506973738609,35.66000784528637
420,125.01506973738609,54.339994659191795
963,125.01506973738609,125.66000351957537
1095,125.01506973738609,144.33999716366995
1711,125.26438530246989,-135.00000398408832
2386,125.26438530246989,-45.00000830979934
361,125.26438530246989,45.00000125223908
1036,125.26438530246989,135.00000034162267
1531,125.70371673026345,-159.0400432208638
1877,125.70371673026345,-110.9599374265562
2206,125.70371673026345,-69.04006120695314
2552,125.70371673026345,-20.95995541264554
181,125.70371673026345,20.95995177017987
527,125.70371673026345,69.0400507342983
856,125.70371673026345,110.95995427465803
1202,125.70371673026345,159.04005323877647
1599,126.8440577933321,-149.50389702623207
1809,126.8440577933321,-120.4961109419446
2274,126.8440577933321,-59.503887691564735
2484,126.8440577933321,-30.496101607277264
249,126.8440577933321,30.49610479500076
459,126.8440577933321,59.503890879288235
924,126.8440577933321,120.49610729947892
1134,126.8440577933321,149.5038933837664
1489,126.85984919069317,-164.76277185847235
1919,126.85984919069317,-105.237222449326
2164,126.85984919069317,-74.76277618418334
2594,126.85984919069317,-15.237213114658656
139,126.85984919069317,15.237224840118618
569,126.85984919069317,74.76277254171767
814,126.85984919069317,105.23722563704949
1244,126.85984919069317,164.76278187638502
1666,127.39147013455194,-139.84670621912937
1742,127.39147013455194,-130.15328808866894
2341,127.39147013455194,-49.846710544840384
2417,127.39147013455194,-40.15330607475829
316,127.39147013455194,40.15329901719804
392,127.39147013455194,49.84670348728013
991,127.39147013455194,130.15329810658162
1067,127.39147013455194,139.84670257666372
1444,127.66521045610772,-170.7410315333094
1964,127.66521045610772,-99.25897643486728
2119,127.66521045610772,-80.74102219864206
2639,127.66521045610772,-9.258967100199936
94,127.66521045610772,9.258970287923436
614,127.66521045610772,80.74103221655473
769,127.66521045610772,99.25897279240161
1289,127.66521045610772,170.74102789084372
1396,128.07957071229572,-176.89303756025325
2012,128.07957071229572,-93.10697040792343
2071,128.07957071229572,-86.89302822558591
2687,128.07957071229572,-3.106961073256091
46,128.07957071229572,3.106967249187352
662,128.07957071229572,86.8930314133094
721,128.07957071229572,93.10696676545776
1337,128.07957071229572,176.89303391778756
